21:49:07.540;33199;0.000;6.707
21:49:07.542;33299;0.000;6.582
21:49:07.545;33399;0.000;6.638
21:49:07.547;33499;0.000;6.598
21:49:07.550;33599;0.000;6.609
21:49:07.553;33699;0.000;6.618
21:49:07.555;33799;0.000;6.602
21:49:07.671;33899;0.000;6.632
21:49:07.780;33999;0.000;6.537
21:49:07.782;34099;0.000;6.600
21:49:07.888;34199;0.000;6.581
21:49:07.995;34299;0.000;6.632
21:49:08.101;34399;0.000;6.632
21:49:08.210;34499;0.000;6.589
21:49:08.317;34599;0.000;6.626
21:49:08.421;34699;0.000;6.597
21:49:08.526;34799;0.000;6.619
21:49:08.631;34899;0.000;6.576
21:49:08.737;34999;0.000;6.640
21:49:08.841;35099;0.000;6.612
21:49:08.948;35199;0.000;6.624
21:49:09.055;35299;0.000;6.595
21:49:09.161;35399;0.000;6.590
21:49:09.266;35499;0.000;6.547
21:49:09.371;35599;0.000;6.600
21:49:09.479;35699;0.000;6.555
21:49:09.482;35799;0.000;6.648
21:49:09.590;35899;0.000;6.610
21:49:09.700;35999;0.000;6.577
21:49:09.811;36099;0.000;6.567
21:49:09.923;36199;0.000;6.614
21:49:10.034;36299;0.000;6.538
21:49:10.145;36399;0.000;6.666
21:49:10.256;36499;0.000;6.554
21:49:10.366;36599;0.000;6.599
21:49:10.475;36699;0.000;6.564
21:49:10.581;36799;0.000;6.611
21:49:10.583;36899;0.000;6.615
21:49:10.687;36999;0.000;6.590
21:49:10.799;37099;0.000;6.552
21:49:10.906;37199;0.000;6.628
21:49:11.012;37299;0.000;6.599
21:49:11.121;37399;0.000;6.585
21:49:11.226;37499;0.000;6.573
21:49:11.331;37599;0.000;6.688
21:49:11.436;37699;0.000;6.596
21:49:11.548;37799;0.000;6.598
21:49:11.658;37899;0.000;6.613
21:49:11.770;37999;0.000;6.587
21:49:11.882;38099;0.000;6.594
21:49:11.883;38199;0.000;6.621
21:49:11.991;38299;0.000;6.595
21:49:12.096;38399;0.000;6.604
21:49:12.204;38499;0.000;6.571
21:49:12.310;38599;0.000;6.587
21:49:12.416;38699;0.000;6.593
21:49:12.525;38799;0.000;6.702
21:49:12.631;38899;0.000;6.590
21:49:12.738;38999;0.000;6.556
21:49:12.846;39099;0.000;6.627
21:49:12.955;39199;0.000;6.656
21:49:13.065;39299;0.000;6.612
21:49:13.171;39399;0.000;6.605
21:49:13.277;39499;0.000;6.612
21:49:13.386;39599;0.000;6.597
21:49:13.390;39699;30.000;6.550
21:49:13.491;39799;30.000;7.158
21:49:13.597;39899;30.000;7.542
21:49:13.701;39999;30.000;7.618
21:49:13.806;40099;30.000;8.130
21:49:13.911;40199;30.000;8.476
21:49:14.016;40299;30.000;8.857
21:49:14.127;40399;30.000;9.204
21:49:14.237;40499;30.000;9.622
21:49:14.349;40599;30.000;10.009
21:49:14.462;40699;30.000;10.393
21:49:14.571;40799;30.000;10.495
21:49:14.680;40899;30.000;10.968
21:49:14.682;40999;30.000;11.154
21:49:14.786;41099;30.000;11.330
21:49:14.896;41199;30.000;11.511
21:49:15.007;41299;30.000;12.131
21:49:15.117;41399;30.000;12.168
21:49:15.230;41499;30.000;12.371
21:49:15.341;41599;30.000;12.858
21:49:15.450;41699;30.000;12.816
21:49:15.559;41799;30.000;13.248
21:49:15.670;41899;30.000;13.658
21:49:15.780;41999;30.000;14.127
21:49:15.782;42099;30.000;14.086
21:49:15.886;42199;30.000;14.424
21:49:15.997;42299;30.000;14.944
21:49:16.106;42399;30.000;15.134
21:49:16.215;42499;30.000;15.033
21:49:16.322;42599;30.000;15.231
21:49:16.432;42700;30.000;15.454
21:49:16.545;42799;30.000;15.932
21:49:16.655;42899;30.000;15.536
21:49:16.764;42999;30.000;16.257
21:49:16.877;43099;30.000;16.283
21:49:16.988;43199;30.000;16.338
21:49:16.992;43299;30.000;16.489
21:49:17.102;43399;30.000;17.041
21:49:17.207;43499;30.000;16.736
21:49:17.319;43599;30.000;17.039
21:49:17.430;43699;30.000;17.136
21:49:17.540;43799;30.000;17.306
21:49:17.651;43899;30.000;17.584
21:49:17.759;43999;30.000;17.733
21:49:17.868;44099;30.000;17.627
21:49:17.976;44199;30.000;18.109
21:49:18.087;44299;30.000;18.057
21:49:18.090;44399;30.000;18.323
21:49:18.196;44499;30.000;18.274
21:49:18.306;44599;30.000;18.549
21:49:18.416;44699;30.000;18.434
21:49:18.527;44799;30.000;18.619
21:49:18.638;44899;30.000;18.796
21:49:18.745;44999;30.000;19.001
21:49:18.851;45099;30.000;19.190
21:49:18.956;45199;30.000;18.905
21:49:19.065;45299;30.000;19.309
21:49:19.172;45399;30.000;19.407
21:49:19.284;45499;30.000;18.950
21:49:19.285;45599;30.000;19.291
21:49:19.394;45699;30.000;20.169
21:49:19.503;45799;30.000;19.754
21:49:19.610;45899;30.000;19.468
