hora;direcao;linha
20:39:10.195;RX;"1899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.303;RX;"1999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.410;RX;"2099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.517;RX;"2199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.622;RX;"2299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.624;RX;"2399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.732;RX;"2499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.838;RX;"2600;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:10.947;RX;"2699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.059;RX;"2799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.168;RX;"2899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.273;RX;"2999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.385;RX;"3099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.491;RX;"3199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.601;RX;"3299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.709;RX;"3399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.820;RX;"3499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.824;RX;"3599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:11.930;RX;"3699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.040;RX;"3799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.145;RX;"3899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.250;RX;"3999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.355;RX;"4099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.460;RX;"4199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.570;RX;"4299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.675;RX;"4399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.787;RX;"4499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:12.897;RX;"4599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.007;RX;"4699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.121;RX;"4799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.225;RX;"4899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.228;RX;"4999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.330;RX;"5099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.439;RX;"5199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.550;RX;"5299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.661;RX;"5399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.771;RX;"5500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.880;RX;"5599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
20:39:13.989;RX;"5699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.098;RX;"5799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.210;RX;"5899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.321;RX;"5999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.430;RX;"6099;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.434;RX;"6199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.537;RX;"6299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.645;RX;"6399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.750;RX;"6499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.860;RX;"6599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:14.966;RX;"6699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.075;RX;"6799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.182;RX;"6899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.289;RX;"6999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.401;RX;"7099;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.511;RX;"7199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.620;RX;"7299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.626;RX;"7399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.731;RX;"7499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.841;RX;"7599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:15.950;RX;"7699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.058;RX;"7800;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.167;RX;"7899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.275;RX;"7999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.380;RX;"8099;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.485;RX;"8199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.590;RX;"8299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.700;RX;"8399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.812;RX;"8499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.920;RX;"8599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:16.922;RX;"8699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.032;RX;"8799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.142;RX;"8899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.250;RX;"8999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.355;RX;"9099;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.460;RX;"9199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.565;RX;"9299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.670;RX;"9399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.775;RX;"9499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.885;RX;"9599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:17.992;RX;"9699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.105;RX;"9799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.214;RX;"9899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.321;RX;"9999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.324;RX;"10099;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.427;RX;"10199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.534;RX;"10299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.645;RX;"10399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.752;RX;"10499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.860;RX;"10599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:18.966;RX;"10699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.072;RX;"10799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.180;RX;"10899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.289;RX;"10999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.399;RX;"11100;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.509;RX;"11199;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.621;RX;"11299;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.625;RX;"11399;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.731;RX;"11499;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.840;RX;"11599;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:19.949;RX;"11699;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:20.057;RX;"11799;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:20.165;RX;"11899;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:20.271;RX;"11999;30.000;0.000;0.000;0.000;0.000;0.000;0.000;41;0;0;0;0;0"
20:39:20.382;RX;"12099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.489;RX;"12199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.596;RX;"12299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.705;RX;"12399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.814;RX;"12499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.926;RX;"12599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:20.930;RX;"12699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.035;RX;"12799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.142;RX;"12899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.250;RX;"12999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.360;RX;"13099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.470;RX;"13199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.583;RX;"13299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.692;RX;"13399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.803;RX;"13499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:21.912;RX;"13599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.021;RX;"13699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.025;RX;"13800;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.131;RX;"13899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.240;RX;"13999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.349;RX;"14099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.455;RX;"14199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.562;RX;"14299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.670;RX;"14399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.777;RX;"14499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:22.889;RX;"14599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.001;RX;"14700;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.107;RX;"14799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.215;RX;"14899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.320;RX;"14999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.323;RX;"15100;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.425;RX;"15199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.530;RX;"15299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.635;RX;"15399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.740;RX;"15499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.846;RX;"15599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:23.955;RX;"15699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.064;RX;"15799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.172;RX;"15899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.281;RX;"15999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.390;RX;"16099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.500;RX;"16199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.605;RX;"16299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.715;RX;"16400;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.820;RX;"16499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.822;RX;"16599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:24.927;RX;"16699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.039;RX;"16799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.151;RX;"16899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.262;RX;"16999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.372;RX;"17099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.481;RX;"17199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.589;RX;"17299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.695;RX;"17399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.804;RX;"17499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:25.913;RX;"17599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.020;RX;"17699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.023;RX;"17800;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.131;RX;"17899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.240;RX;"17999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.345;RX;"18099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.454;RX;"18199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.565;RX;"18300;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.676;RX;"18399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.787;RX;"18499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:26.898;RX;"18599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.010;RX;"18699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.119;RX;"18799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.225;RX;"18899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.228;RX;"18999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.334;RX;"19099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.442;RX;"19199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.555;RX;"19299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.667;RX;"19399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.778;RX;"19499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:27.890;RX;"19599;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.001;RX;"19699;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.109;RX;"19799;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.215;RX;"19899;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.321;RX;"19999;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.324;RX;"20099;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.427;RX;"20199;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.536;RX;"20299;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.643;RX;"20399;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
20:39:28.752;RX;"20499;50.000;0.000;0.000;0.000;0.000;0.000;0.000;61;0;0;0;0;0"
