hora;direcao;linha
22:09:22.714;RX;"31699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:22.823;RX;"31799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:22.933;RX;"31899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.045;RX;"31999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.154;RX;"32099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.159;RX;"32199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.264;RX;"32299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.374;RX;"32399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.483;RX;"32499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.595;RX;"32599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.706;RX;"32699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.818;RX;"32799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:23.929;RX;"32899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;80;0;0;0;0;0"
22:09:24.042;RX;"32999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.147;RX;"33099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.256;RX;"33199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.258;RX;"33299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.360;RX;"33399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.468;RX;"33499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.579;RX;"33599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.687;RX;"33699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.798;RX;"33799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:24.904;RX;"33899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.015;RX;"33999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.124;RX;"34099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.230;RX;"34199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.335;RX;"34299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.443;RX;"34399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.550;RX;"34499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.553;RX;"34599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.659;RX;"34699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.768;RX;"34799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.875;RX;"34899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:25.982;RX;"34999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:26.093;RX;"35099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:26.204;RX;"35199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:26.316;RX;"35299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:26.426;RX;"35399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:26.536;RX;"35499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
