hora;direcao;linha
22:10:12.442;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.445;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.445;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.447;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.447;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.448;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.448;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.450;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.451;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.451;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.451;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.457;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.457;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.458;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.459;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.460;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.461;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.461;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.462;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.463;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.464;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.465;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.466;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.467;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.467;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.468;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.469;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.470;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.470;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.472;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.473;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.473;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.474;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.475;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.476;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.476;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.477;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.479;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.479;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.480;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.481;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.483;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.485;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.490;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.494;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.496;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.498;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.503;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.509;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.513;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.516;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.527;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.535;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.538;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.546;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.549;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.552;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.554;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.559;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.561;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.565;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.568;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.572;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.575;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.578;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.580;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.584;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.586;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.589;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.591;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.603;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.610;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.612;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.619;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.622;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.626;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.628;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.631;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.635;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.637;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.642;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.644;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.647;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.651;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.654;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.659;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.662;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.665;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.673;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.676;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.684;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.686;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.689;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.693;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.697;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.700;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.703;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.709;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.713;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.717;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.720;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.725;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.730;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.733;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.735;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.737;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.742;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.744;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.746;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
22:10:12.748;RX;"0.000;0.000;0.000;0;0;0;0;0;0"
