hora;direcao;linha
22:17:04.364;RX;"33899;10.000;14.037;14.070;14.484;14.012;14.401;14.335;0;0;0;0;0;0"
22:17:04.471;RX;"33999;10.000;14.508;14.021;14.360;14.442;14.211;14.459;0;0;0;0;0;0"
22:17:04.579;RX;"34099;10.000;14.021;14.277;14.269;14.351;14.517;14.277;0;0;0;0;0;0"
22:17:04.688;RX;"34199;10.000;13.897;14.244;14.311;14.252;14.476;14.360;0;0;0;0;0;0"
22:17:04.798;RX;"34299;10.000;14.491;13.980;14.525;14.392;14.385;14.467;0;0;0;0;0;0"
22:17:04.907;RX;"34399;10.000;14.293;14.475;14.500;14.359;14.211;14.319;0;0;0;0;0;0"
22:17:05.018;RX;"34499;30.000;13.286;14.103;14.525;15.160;22.105;14.434;95;97;88;88;54;90"
22:17:05.123;RX;"34599;30.000;15.416;11.519;15.731;15.490;16.499;26.167;84;110;82;87;82;0"
22:17:05.229;RX;"34699;30.000;20.445;11.866;16.234;16.101;16.845;17.010;60;108;80;84;81;78"
22:17:05.337;RX;"34799;30.000;20.577;17.621;18.621;16.588;18.183;20.156;59;80;68;82;75;63"
22:17:05.449;RX;"34899;30.000;18.347;18.447;19.463;22.162;19.281;28.619;71;76;64;54;69;0"
22:17:05.451;RX;"34999;30.000;20.560;20.123;19.942;20.618;19.521;19.999;60;68;62;62;68;64"
22:17:05.558;RX;"35099;30.000;22.839;17.447;21.799;19.239;21.824;22.906;49;82;53;70;57;50"
22:17:05.667;RX;"35199;30.000;21.501;21.246;21.882;20.832;21.758;22.526;55;63;53;62;58;52"
22:17:05.774;RX;"35299;30.000;23.599;24.119;23.467;22.764;22.798;22.914;45;49;45;52;53;50"
22:17:05.885;RX;"35399;30.000;23.095;21.477;23.773;21.699;24.161;23.731;48;62;44;58;46;46"
22:17:05.994;RX;"35499;30.000;26.092;25.390;22.295;23.995;21.254;30.362;0;0;51;46;61;0"
22:17:06.102;RX;"35599;30.000;25.456;23.912;24.276;26.496;23.806;24.937;0;50;42;0;48;40"
22:17:06.210;RX;"35699;30.000;24.854;24.507;29.313;24.812;24.541;24.813;39;47;0;43;44;41"
22:17:06.316;RX;"35799;30.000;27.677;36.743;20.553;31.120;24.640;25.482;0;43;60;0;44;0"
22:17:06.423;RX;"35899;30.000;25.002;28.379;21.915;24.044;24.673;25.383;0;0;54;47;44;0"
22:17:06.533;RX;"35999;30.000;25.143;31.178;25.094;24.779;24.747;25.069;0;0;0;43;44;0"
22:17:06.642;RX;"36099;30.000;25.646;24.201;25.226;25.662;25.061;22.088;0;49;0;0;0;55"
22:17:06.753;RX;"36199;30.000;24.977;25.523;25.193;29.700;25.242;24.978;39;0;0;0;0;40"
22:17:06.756;RX;"36299;30.000;25.365;25.374;25.333;25.307;25.094;25.176;0;0;0;0;0;0"
22:17:06.857;RX;"36399;30.000;25.299;25.060;25.317;25.357;25.292;25.242;0;0;0;0;0;0"
22:17:06.965;RX;"36499;30.000;25.332;25.506;25.193;25.085;25.358;25.399;0;0;0;0;0;0"
22:17:07.071;RX;"36599;30.000;25.688;26.340;25.292;25.415;24.805;25.284;0;0;0;0;44;0"
22:17:07.177;RX;"36699;30.000;25.019;25.242;25.234;24.928;25.143;25.259;0;0;0;43;0;0"
22:17:07.286;RX;"36799;30.000;25.275;25.539;25.391;25.291;24.920;25.457;0;0;0;0;43;0"
22:17:07.391;RX;"36899;30.000;25.184;25.531;25.276;25.167;25.152;25.218;0;0;0;0;0;0"
22:17:07.498;RX;"36999;30.000;25.465;25.456;25.193;25.869;25.185;25.416;0;0;0;0;0;0"
22:17:07.606;RX;"37099;30.000;25.588;25.176;25.441;25.514;25.036;25.259;0;0;0;0;0;0"
22:17:07.712;RX;"37199;30.000;25.110;25.506;25.292;25.489;25.300;25.267;0;0;0;0;0;0"
22:17:07.821;RX;"37299;30.000;25.176;25.531;25.309;25.332;25.259;25.300;0;0;0;0;0;0"
22:17:07.931;RX;"37399;30.000;25.316;25.432;25.556;25.126;25.251;25.292;0;0;0;0;0;0"
22:17:08.037;RX;"37499;30.000;25.308;25.605;25.259;25.497;25.275;25.218;0;0;0;0;0;0"
22:17:08.147;RX;"37599;30.000;25.332;25.308;25.300;25.283;25.119;25.383;0;0;0;0;0;0"
22:17:08.150;RX;"37699;30.000;25.456;25.308;25.441;25.374;25.383;25.234;0;0;0;0;0;0"
22:17:08.256;RX;"37799;30.000;25.225;25.333;25.358;25.192;25.399;25.242;0;0;0;0;0;0"
22:17:08.366;RX;"37899;30.000;25.415;25.118;25.251;25.283;25.201;25.507;0;0;0;0;0;0"
22:17:08.471;RX;"37999;30.000;25.192;25.646;25.259;25.448;25.308;25.119;0;0;0;0;0;0"
22:17:08.581;RX;"38099;30.000;25.613;25.432;25.309;25.679;25.127;25.333;0;0;0;0;0;0"
22:17:08.688;RX;"38199;30.000;25.068;25.514;25.325;25.506;25.218;25.259;0;0;0;0;0;0"
22:17:08.797;RX;"38299;30.000;25.299;25.481;25.276;25.514;25.251;25.267;0;0;0;0;0;0"
22:17:08.908;RX;"38399;30.000;25.275;25.845;25.333;25.629;25.201;25.474;0;0;0;0;0;0"
22:17:09.018;RX;"38499;30.000;25.110;25.688;25.251;25.390;25.251;25.292;0;0;0;0;0;0"
