hora;direcao;linha
19:56:54.734;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.736;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.738;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.740;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.742;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.745;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.747;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.749;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.752;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.754;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.756;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.758;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.760;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.762;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.764;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.766;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.768;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.770;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.772;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:56:54.774;RX;";0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
