hora;direcao;linha
22:58:36.783;RX;"30386;10.000;18.879;26.578;16.189;19.753;16.658;2.618;255;255;36;235;75;140"
22:58:36.888;RX;"30487;10.000;22.068;30.091;18.648;25.491;21.146;8.170;255;255;49;255;98;112"
22:58:36.996;RX;"30587;10.000;25.146;31.886;5.185;25.064;15.517;9.413;255;255;39;255;70;106"
22:58:37.099;RX;"30686;10.000;18.441;34.162;13.382;25.426;29.451;2.855;255;255;22;255;140;139"
22:58:37.206;RX;"30787;10.000;11.683;26.091;21.384;15.748;14.325;1.568;239;255;62;218;64;146"
22:58:37.310;RX;"30887;10.000;22.684;23.068;8.269;16.378;8.689;5.314;255;255;24;222;36;127"
22:58:37.419;RX;"30988;10.000;20.375;25.101;25.572;22.504;5.296;11.872;255;255;83;253;20;95"
22:58:37.528;RX;"31088;10.000;25.182;27.764;17.117;26.398;7.755;5.170;255;255;41;255;32;128"
22:58:37.531;RX;"31188;10.000;29.529;24.299;12.622;24.878;17.117;4.351;255;255;19;255;79;133"
22:58:37.638;RX;"31288;10.000;29.607;23.068;16.400;17.651;8.191;6.238;255;255;38;231;35;123"
22:58:37.744;RX;"31387;10.000;23.758;25.911;19.420;23.092;21.582;5.440;255;255;53;255;102;128"
22:58:37.858;RX;"31488;10.000;29.562;30.859;7.056;25.311;17.411;8.527;255;255;28;255;82;112"
22:58:37.963;RX;"31588;10.000;32.021;27.367;20.798;25.585;19.867;4.429;255;255;60;255;94;133"
22:58:38.072;RX;"31688;10.000;20.204;28.168;15.793;21.996;27.746;1.304;255;255;35;254;134;149"
22:58:38.181;RX;"31788;10.000;20.780;37.309;19.981;23.728;16.270;1.172;255;255;57;255;77;150"
22:58:38.285;RX;"31888;10.000;23.912;36.627;18.282;19.862;18.771;5.467;255;255;48;245;89;128"
22:58:38.396;RX;"31988;10.000;27.244;27.256;1.138;19.765;2.294;6.999;255;255;57;246;19;121"
22:58:38.506;RX;"32088;10.000;23.521;30.111;18.351;36.363;20.702;16.186;255;255;49;255;100;75"
22:58:38.619;RX;"32189;10.000;25.173;36.426;7.695;23.771;22.458;11.181;255;255;25;255;109;100"
22:58:38.723;RX;"32289;10.000;24.527;32.462;5.461;23.099;15.556;13.640;255;255;36;255;74;88"
22:58:38.726;RX;"32390;10.000;30.658;31.852;11.169;27.216;17.153;10.602;255;255;12;255;82;103"
22:58:38.832;RX;"32490;10.000;34.946;32.391;0.000;21.426;19.315;8.143;255;255;63;255;94;115"
22:58:38.936;RX;"32591;10.000;30.526;35.663;8.701;19.786;9.887;6.503;255;255;20;249;0;124"
22:58:39.045;RX;"32691;10.000;27.064;32.604;4.230;27.929;8.242;13.112;255;255;43;255;39;91"
22:58:39.151;RX;"32792;10.000;25.014;32.523;10.392;32.385;31.604;9.013;255;255;12;255;156;111"
22:58:39.260;RX;"32892;10.000;31.862;30.868;4.624;25.332;9.935;11.872;255;255;41;255;0;97"
22:58:39.368;RX;"32992;10.000;30.817;30.349;14.805;23.302;15.138;11.025;255;255;30;255;74;101"
22:58:39.477;RX;"33092;10.000;28.622;32.285;18.753;16.216;32.290;10.217;255;255;50;233;160;106"
22:58:39.583;RX;"33192;10.000;31.517;38.224;23.671;19.549;26.022;10.217;255;255;74;251;129;106"
22:58:39.691;RX;"33292;10.000;29.433;24.041;0.000;25.191;11.016;0.000;255;255;64;255;54;157"
22:58:39.797;RX;"33392;10.000;38.792;30.331;0.000;29.319;4.513;8.287;255;255;64;255;22;115"
22:58:39.903;RX;"33493;10.000;16.538;27.896;15.247;24.968;6.152;12.106;255;255;32;255;30;96"
22:58:40.011;RX;"33593;10.000;31.469;30.010;13.916;19.486;12.709;12.106;255;255;26;252;63;97"
22:58:40.117;RX;"33694;10.000;30.697;30.223;33.081;25.152;25.005;14.565;255;255;122;255;125;84"
22:58:40.222;RX;"33794;10.000;28.517;30.091;14.157;32.922;3.393;1.967;255;255;28;255;17;147"
22:58:40.330;RX;"33894;10.000;31.313;24.431;23.068;27.641;23.401;8.884;255;255;73;255;117;113"
22:58:40.334;RX;"33994;10.000;30.205;28.484;18.492;32.475;2.090;11.343;255;255;50;255;15;101"
22:58:40.442;RX;"34094;10.000;35.108;27.551;16.901;25.791;0.658;12.163;255;255;43;255;23;97"
22:58:40.547;RX;"34194;10.000;39.799;41.962;22.831;34.408;34.988;14.622;255;255;73;255;175;85"
22:58:40.654;RX;"34294;10.000;31.649;30.964;5.281;26.172;13.217;18.976;255;255;35;255;67;63"
22:58:40.758;RX;"34395;10.000;30.787;40.590;4.233;37.666;28.631;11.788;255;255;40;255;144;99"
22:58:40.868;RX;"34495;10.000;25.593;31.199;14.532;29.595;14.769;9.410;255;255;31;255;75;111"
22:58:40.979;RX;"34596;10.000;28.224;33.234;6.395;33.138;15.832;2.033;255;255;30;255;80;148"
22:58:41.087;RX;"34696;10.000;30.211;31.781;24.602;36.180;27.340;9.410;255;255;82;255;138;111"
22:58:41.197;RX;"34797;10.000;17.952;32.144;15.823;20.156;7.926;11.076;255;255;38;255;41;103"
22:58:41.306;RX;"34897;10.000;18.536;34.090;25.784;25.917;7.821;3.780;255;255;88;255;40;139"
22:58:41.410;RX;"34998;10.000;24.878;31.244;22.062;21.951;10.229;10.337;255;255;70;255;52;107"
22:58:41.516;RX;"35098;10.000;19.830;36.360;29.307;32.252;27.788;8.698;255;255;106;255;140;115"
22:58:41.622;RX;"35199;10.000;24.938;31.931;7.996;16.880;18.384;14.067;255;255;20;248;93;88"
22:58:41.732;RX;"35299;10.000;20.768;31.652;0.000;26.001;13.691;8.512;255;255;60;255;70;116"
22:58:41.735;RX;"35399;10.000;17.781;24.254;3.984;17.790;9.356;1.585;255;255;41;254;48;151"
22:58:41.841;RX;"35499;10.000;21.206;28.160;17.856;24.599;17.552;0.000;255;255;49;255;90;159"
22:58:41.948;RX;"35598;10.000;18.654;32.637;13.757;42.632;20.570;10.683;255;255;29;255;105;105"
22:58:42.054;RX;"35699;10.000;24.305;31.217;0.000;23.323;18.126;4.945;255;255;60;255;93;134"
22:58:42.162;RX;"35799;10.000;23.305;31.493;26.551;41.032;23.939;8.977;255;255;93;255;123;114"
22:58:42.269;RX;"35900;10.000;16.321;31.550;15.805;18.543;21.675;8.083;255;255;39;255;111;119"
22:58:42.376;RX;"36000;10.000;23.398;33.207;19.084;24.854;22.681;7.545;255;255;56;255;117;122"
22:58:42.485;RX;"36100;10.000;27.649;31.439;6.350;32.817;27.815;4.267;255;255;28;255;143;138"
22:58:42.593;RX;"36201;10.000;23.239;27.449;1.303;23.632;8.038;0.988;255;255;53;255;44;155"
22:58:42.699;RX;"36301;10.000;21.765;29.850;0.000;28.734;16.465;0.425;255;255;60;255;86;157"
22:58:42.807;RX;"36401;10.000;14.418;26.932;19.570;29.145;28.433;0.435;255;255;58;255;146;158"
