hora;direcao;linha
21:19:52.776;RX;"11199;30.000;16.817;26"
21:19:52.882;RX;"11299;30.000;16.858;26"
21:19:52.987;RX;"11399;30.000;17.023;26"
21:19:53.092;RX;"11499;30.000;16.140;28"
21:19:53.201;RX;"11599;30.000;17.311;25"
21:19:53.312;RX;"11699;30.000;16.776;26"
21:19:53.417;RX;"11799;30.000;16.587;27"
21:19:53.522;RX;"11899;30.000;16.514;27"
21:19:53.627;RX;"11999;30.000;16.636;27"
21:19:53.732;RX;"12099;30.000;16.425;27"
21:19:53.837;RX;"12199;30.000;16.558;27"
21:19:53.942;RX;"12299;30.000;17.111;26"
21:19:54.047;RX;"12399;30.000;16.689;27"
21:19:54.152;RX;"12499;30.000;18.547;23"
21:19:54.257;RX;"12599;30.000;16.666;27"
21:19:54.362;RX;"12699;30.000;16.668;27"
21:19:54.364;RX;"12799;30.000;17.363;25"
21:19:54.468;RX;"12899;30.000;16.711;27"
21:19:54.573;RX;"12999;30.000;17.040;26"
21:19:54.678;RX;"13099;30.000;16.516;27"
21:19:54.783;RX;"13199;30.000;16.996;26"
21:19:54.889;RX;"13299;30.000;17.015;26"
21:19:54.997;RX;"13399;30.000;16.672;27"
21:19:55.102;RX;"13499;30.000;16.382;27"
21:19:55.207;RX;"13599;30.000;17.338;25"
21:19:55.312;RX;"13699;30.000;16.453;27"
21:19:55.419;RX;"13799;30.000;16.440;27"
21:19:55.525;RX;"13899;30.000;16.877;26"
21:19:55.633;RX;"13999;30.000;16.476;27"
21:19:55.745;RX;"14099;30.000;16.768;26"
21:19:55.855;RX;"14199;30.000;16.469;27"
21:19:55.963;RX;"14299;30.000;16.368;27"
21:19:55.966;RX;"14399;80.000;17.158;126"
21:19:56.068;RX;"14499;80.000;19.106;122"
21:19:56.173;RX;"14599;80.000;21.581;117"
21:19:56.278;RX;"14699;80.000;24.638;111"
21:19:56.385;RX;"14799;80.000;26.217;108"
21:19:56.492;RX;"14899;80.000;27.545;105"
21:19:56.597;RX;"14999;80.000;29.609;101"
21:19:56.702;RX;"15099;80.000;31.420;97"
21:19:56.807;RX;"15199;80.000;33.828;92"
21:19:56.912;RX;"15299;80.000;35.499;89"
21:19:57.018;RX;"15399;80.000;37.645;85"
21:19:57.127;RX;"15499;80.000;38.270;83"
21:19:57.233;RX;"15599;80.000;39.960;80"
21:19:57.341;RX;"15700;80.000;41.371;77"
21:19:57.451;RX;"15799;80.000;43.197;74"
21:19:57.558;RX;"15899;80.000;44.651;71"
21:19:57.666;RX;"15999;80.000;45.208;70"
21:19:57.670;RX;"16099;80.000;45.944;68"
21:19:57.773;RX;"16199;80.000;47.639;65"
21:19:57.877;RX;"16299;80.000;49.370;61"
21:19:57.983;RX;"16399;80.000;49.988;60"
21:19:58.089;RX;"16499;80.000;51.240;58"
21:19:58.198;RX;"16599;80.000;51.352;57"
21:19:58.309;RX;"16699;80.000;53.100;54"
21:19:58.414;RX;"16799;80.000;53.783;52"
21:19:58.522;RX;"16900;80.000;54.352;51"
21:19:58.627;RX;"16999;80.000;55.602;49"
21:19:58.732;RX;"17099;80.000;55.696;49"
21:19:58.841;RX;"17199;80.000;56.850;46"
21:19:58.947;RX;"17299;80.000;57.183;46"
21:19:59.052;RX;"17399;80.000;57.350;45"
21:19:59.157;RX;"17499;80.000;58.823;42"
21:19:59.262;RX;"17599;80.000;59.160;42"
21:19:59.264;RX;"17699;80.000;59.924;40"
21:19:59.367;RX;"17799;80.000;60.037;40"
21:19:59.473;RX;"17899;80.000;61.511;37"
21:19:59.584;RX;"18000;80.000;60.701;39"
21:19:59.692;RX;"18099;80.000;61.509;37"
21:19:59.802;RX;"18199;80.000;62.486;35"
21:19:59.908;RX;"18299;80.000;62.407;35"
21:20:00.013;RX;"18399;80.000;63.774;32"
21:20:00.119;RX;"18499;80.000;63.673;33"
21:20:00.223;RX;"18599;80.000;63.872;32"
21:20:00.328;RX;"18699;80.000;65.306;29"
21:20:00.433;RX;"18799;80.000;64.464;31"
21:20:00.539;RX;"18899;80.000;64.859;30"
21:20:00.648;RX;"18999;80.000;65.259;29"
21:20:00.753;RX;"19099;80.000;66.355;27"
21:20:00.863;RX;"19199;80.000;65.532;29"
21:20:00.867;RX;"19299;80.000;65.260;29"
21:20:00.983;RX;"19399;80.000;64.893;30"
21:20:01.088;RX;"19499;80.000;66.304;27"
21:20:01.198;RX;"19599;80.000;65.577;29"
21:20:01.303;RX;"19699;80.000;66.890;26"
21:20:01.408;RX;"19799;80.000;66.309;27"
21:20:01.514;RX;"19899;80.000;67.127;26"
21:20:01.622;RX;"19999;80.000;67.193;26"
21:20:01.727;RX;"20099;80.000;67.104;26"
21:20:01.832;RX;"20199;80.000;67.600;25"
21:20:01.938;RX;"20299;80.000;66.934;26"
21:20:02.046;RX;"20399;80.000;67.009;26"
21:20:02.152;RX;"20499;80.000;68.106;24"
21:20:02.258;RX;"20599;80.000;68.188;24"
21:20:02.362;RX;"20699;80.000;67.046;26"
21:20:02.364;RX;"20799;80.000;67.506;25"
21:20:02.467;RX;"20899;80.000;67.538;25"
21:20:02.572;RX;"20999;80.000;68.715;23"
21:20:02.679;RX;"21099;80.000;67.843;24"
21:20:02.788;RX;"21199;80.000;68.591;23"
21:20:02.899;RX;"21299;80.000;68.705;23"
21:20:03.007;RX;"21399;80.000;68.254;23"
21:20:03.113;RX;"21499;80.000;68.556;23"
21:20:03.218;RX;"21599;80.000;68.518;23"
21:20:03.323;RX;"21699;80.000;67.316;25"
21:20:03.429;RX;"21799;80.000;67.742;25"
21:20:03.534;RX;"21899;80.000;68.735;23"
21:20:03.642;RX;"21999;80.000;68.217;24"
21:20:03.747;RX;"22099;80.000;68.712;23"
21:20:03.852;RX;"22199;80.000;69.656;21"
21:20:03.957;RX;"22299;80.000;68.543;23"
21:20:04.065;RX;"22399;80.000;69.237;22"
21:20:04.067;RX;"22499;80.000;68.339;23"
21:20:04.172;RX;"22599;80.000;69.486;21"
21:20:04.282;RX;"22699;80.000;68.712;23"
21:20:04.387;RX;"22800;80.000;68.150;24"
21:20:04.492;RX;"22899;80.000;67.164;26"
21:20:04.597;RX;"22999;80.000;68.921;22"
21:20:04.708;RX;"23099;80.000;68.458;23"
21:20:04.817;RX;"23199;80.000;68.904;22"
21:20:04.925;RX;"23299;80.000;69.400;21"
21:20:05.032;RX;"23399;80.000;69.552;21"
21:20:05.138;RX;"23499;80.000;68.749;23"
21:20:05.247;RX;"23599;150.000;71.394;157"
21:20:05.357;RX;"23699;150.000;74.604;151"
21:20:05.467;RX;"23800;150.000;77.308;145"
21:20:05.471;RX;"23899;150.000;81.122;138"
21:20:05.573;RX;"23999;150.000;83.568;133"
21:20:05.682;RX;"24099;150.000;87.446;125"
21:20:05.787;RX;"24199;150.000;89.897;120"
21:20:05.892;RX;"24299;150.000;91.691;117"
21:20:05.997;RX;"24399;150.000;94.344;111"
21:20:06.102;RX;"24499;150.000;96.586;107"
21:20:06.213;RX;"24599;150.000;97.841;104"
21:20:06.320;RX;"24699;150.000;100.694;99"
21:20:06.427;RX;"24799;150.000;103.543;93"
21:20:06.532;RX;"24899;150.000;103.211;94"
21:20:06.637;RX;"24999;150.000;106.539;87"
21:20:06.745;RX;"25099;150.000;108.786;82"
21:20:06.856;RX;"25199;150.000;109.422;81"
21:20:06.968;RX;"25299;150.000;112.017;76"
21:20:06.970;RX;"25399;150.000;113.388;73"
21:20:07.078;RX;"25499;150.000;114.075;72"
21:20:07.189;RX;"25599;150.000;116.699;67"
21:20:07.298;RX;"25699;150.000;116.739;67"
21:20:07.403;RX;"25799;150.000;118.474;63"
21:20:07.513;RX;"25899;150.000;119.409;61"
21:20:07.623;RX;"25999;150.000;121.495;57"
21:20:07.733;RX;"26099;150.000;121.548;57"
21:20:07.839;RX;"26199;150.000;121.914;56"
21:20:07.948;RX;"26300;150.000;123.630;53"
21:20:08.058;RX;"26399;150.000;125.311;49"
21:20:08.163;RX;"26499;150.000;126.170;48"
21:20:08.166;RX;"26599;150.000;126.478;47"
21:20:08.272;RX;"26699;150.000;126.654;47"
21:20:08.382;RX;"26799;150.000;125.564;49"
21:20:08.487;RX;"26899;150.000;127.953;44"
21:20:08.593;RX;"26999;150.000;129.421;41"
21:20:08.703;RX;"27099;150.000;128.794;42"
21:20:08.808;RX;"27199;150.000;130.711;39"
