hora;direcao;linha
22:10:09.600;RX;"88299;30.000;18.234;26"
22:10:09.709;RX;"88399;30.000;18.266;26"
22:10:09.820;RX;"88499;30.000;18.383;26"
22:10:09.930;RX;"88599;30.000;18.423;25"
22:10:09.932;RX;"88699;30.000;18.561;25"
22:10:10.039;RX;"88799;30.000;19.899;22"
22:10:10.147;RX;"88899;30.000;18.415;25"
22:10:10.256;RX;"88999;30.000;18.940;24"
22:10:10.364;RX;"89099;30.000;17.995;26"
22:10:10.472;RX;"89199;30.000;18.434;25"
22:10:10.578;RX;"89299;30.000;17.845;27"
22:10:10.687;RX;"89399;30.000;18.350;26"
22:10:10.793;RX;"89499;30.000;18.083;26"
22:10:10.898;RX;"89599;30.000;18.267;26"
22:10:11.004;RX;"89699;30.000;18.418;25"
22:10:11.108;RX;"89799;30.000;18.282;26"
22:10:11.215;RX;"89899;50.000;17.991;70"
22:10:11.318;RX;"89999;50.000;19.414;67"
22:10:11.428;RX;"90099;50.000;20.373;65"
22:10:11.431;RX;"90199;50.000;21.666;62"
22:10:11.537;RX;"90299;50.000;22.841;60"
22:10:11.648;RX;"90399;50.000;23.039;59"
22:10:11.757;RX;"90499;50.000;23.284;59"
22:10:11.868;RX;"90599;50.000;25.505;54"
22:10:11.981;RX;"90700;50.000;26.151;52"
22:10:12.092;RX;"90799;50.000;27.284;50"
22:10:12.203;RX;"90899;50.000;27.304;50"
22:10:12.314;RX;"90999;50.000;28.899;46"
22:10:12.426;RX;"91099;50.000;28.618;47"
22:10:12.428;RX;"91199;50.000;29.491;45"
22:10:12.537;RX;"91299;50.000;30.636;43"
22:10:12.646;RX;"91399;50.000;30.539;43"
22:10:12.753;RX;"91499;50.000;31.063;42"
22:10:12.858;RX;"91599;50.000;32.138;39"
22:10:12.964;RX;"91699;50.000;32.449;39"
22:10:13.069;RX;"91799;50.000;32.958;37"
22:10:13.178;RX;"91899;50.000;33.726;36"
22:10:13.287;RX;"91999;50.000;33.332;37"
22:10:13.393;RX;"92099;50.000;34.091;35"
22:10:13.499;RX;"92199;50.000;34.301;35"
22:10:13.608;RX;"92299;50.000;34.728;34"
22:10:13.715;RX;"92399;50.000;33.585;36"
22:10:13.822;RX;"92499;50.000;33.843;36"
22:10:13.824;RX;"92599;50.000;35.002;33"
22:10:13.927;RX;"92699;50.000;35.785;31"
22:10:14.032;RX;"92799;50.000;36.085;31"
22:10:14.137;RX;"92899;50.000;35.744;31"
22:10:14.242;RX;"92999;50.000;36.846;29"
22:10:14.347;RX;"93099;50.000;36.943;29"
22:10:14.452;RX;"93199;50.000;37.414;28"
22:10:14.557;RX;"93299;50.000;37.506;27"
22:10:14.665;RX;"93399;50.000;38.006;26"
22:10:14.776;RX;"93499;50.000;38.283;26"
22:10:14.882;RX;"93599;50.000;38.441;25"
22:10:14.987;RX;"93699;50.000;38.172;26"
22:10:15.092;RX;"93799;50.000;39.165;24"
22:10:15.199;RX;"93899;50.000;38.785;25"
22:10:15.310;RX;"93999;50.000;39.070;24"
22:10:15.419;RX;"94099;50.000;38.765;25"
22:10:15.527;RX;"94199;50.000;38.814;25"
22:10:15.529;RX;"94299;50.000;39.082;24"
22:10:15.632;RX;"94399;50.000;39.283;24"
22:10:15.738;RX;"94499;50.000;39.119;24"
22:10:15.847;RX;"94599;50.000;39.237;24"
22:10:15.958;RX;"94699;50.000;38.636;25"
22:10:16.068;RX;"94799;50.000;38.409;25"
22:10:16.177;RX;"94899;50.000;39.016;24"
22:10:16.289;RX;"94999;50.000;39.258;24"
22:10:16.401;RX;"95099;50.000;39.303;24"
22:10:16.511;RX;"95199;50.000;39.825;22"
22:10:16.618;RX;"95299;50.000;39.130;24"
22:10:16.727;RX;"95399;50.000;39.734;23"
22:10:16.729;RX;"95499;50.000;39.622;23"
22:10:16.833;RX;"95599;50.000;39.783;22"
22:10:16.938;RX;"95699;50.000;39.008;24"
22:10:17.043;RX;"95799;50.000;39.468;23"
22:10:17.148;RX;"95899;50.000;39.040;24"
22:10:17.257;RX;"95999;50.000;38.944;24"
22:10:17.362;RX;"96099;50.000;38.086;26"
22:10:17.467;RX;"96199;50.000;38.965;24"
22:10:17.572;RX;"96299;50.000;39.183;24"
22:10:17.677;RX;"96399;50.000;39.409;23"
22:10:17.783;RX;"96499;50.000;39.370;23"
22:10:17.892;RX;"96599;50.000;38.911;24"
22:10:17.997;RX;"96699;50.000;39.010;24"
22:10:18.102;RX;"96799;50.000;39.329;23"
22:10:18.210;RX;"96899;50.000;38.814;25"
22:10:18.313;RX;"96999;50.000;38.340;26"
22:10:18.418;RX;"97099;50.000;38.911;24"
22:10:18.523;RX;"97199;50.000;39.028;24"
22:10:18.526;RX;"97299;50.000;38.694;25"
22:10:18.628;RX;"97399;50.000;38.942;24"
22:10:18.736;RX;"97499;50.000;40.362;21"
22:10:18.845;RX;"97599;50.000;39.336;23"
22:10:18.952;RX;"97699;50.000;39.654;23"
22:10:19.061;RX;"97799;50.000;38.670;25"
22:10:19.172;RX;"97899;50.000;39.488;23"
22:10:19.280;RX;"97999;50.000;39.859;22"
22:10:19.391;RX;"98099;50.000;39.223;24"
22:10:19.504;RX;"98199;50.000;40.166;22"
22:10:19.616;RX;"98299;50.000;39.127;24"
22:10:19.727;RX;"98399;50.000;39.442;23"
22:10:19.729;RX;"98499;50.000;39.548;23"
22:10:19.832;RX;"98599;50.000;40.102;22"
22:10:19.938;RX;"98699;50.000;39.563;23"
22:10:20.045;RX;"98799;50.000;39.379;23"
22:10:20.152;RX;"98899;50.000;39.761;23"
